X,Y,Name,icon_url
122.829227913649,9.35648047086636,ATTY DIAO WAREHOUSE VILLAREAL,./0.png
122.828944000174,9.35676583010649,FURUKAW BUILDING,./0.png
122.832204904994,9.35429125793426,GPS HOUSE,./0.png
122.83245947115,9.35371306559987,N O R E C O,./0.png
122.832894455693,9.35347535725337,TOMPUCO BUILDING,./0.png
122.832504056058,9.35295908410206,TANGENTE APARTMEMNT,./0.png
122.832322584702,9.35481655315071,BERNIES GAS STATION,./0.png
122.833945015971,9.35297623211315,AISHA TUCO BUILDING,./0.png
122.837980329618,9.35326725349864,NORSU BAYAWAN CAMPUS,./0.png
122.837099403085,9.35354502602091,NORSU GYMNASIUM,./0.png
122.836343775347,9.35382651433788,NORSU BAYAWAN LIBRARY,./0.png
122.837878796406,9.35178900038512,CARANOCHE BRGY. HALL,./0.png
122.840352084879,9.34870770865456,CARANOCHE  RICEMILL,./0.png
122.841191419565,9.35072119984949,ROAD PASULOD SA GALINGAN,./0.png
122.839428498246,9.34560343498582,DPWH WATER TANK,./0.png
122.823740694755,9.39660381429148,ROGELIO CUENCA LUMBER YARD,./0.png
122.822741002532,9.39586400096209,BMAKBI RICEMILL,./0.png
122.811328491262,9.36424162592187,RADYO NATIN,./0.png
122.814554575256,9.37039626742795,BMAKBI,./0.png
122.802121904329,9.3687609369677,UBOS BARANGAY HALL,./0.png
122.801742676213,9.3683300195828,SLAUGHTER HOUSE,./0.png
122.810331793996,9.35998210616162,BAYAWAN WATER DISTRICT (B.A.W.A.D.),./0.png
122.803945087982,9.36639307017822,PHILIPPINE NATIONAL BANK (P.N.B.),./0.png
122.804157170691,9.36624513240141,P.N.B. ATM,./0.png
122.80485025752,9.36629262309616,BAYAWAN RIZAL PARK,./0.png
122.804461374603,9.3658145948126,BDO UNIBANK,./0.png
122.803849485495,9.36597769410158,TGP THE GENERIC PHARMACY,./0.png
122.804318948243,9.36603852155108,LAND BANK OF THE PHILIPPINES,./0.png
122.804826466683,9.36555810320627,EMCOR,./0.png
122.804988200621,9.36542840371318,ROBINSON BAYAWAN,./0.png
122.804997192809,9.36492655975392,ALJESAN CELLSHOP AND ACCESSORIES,./0.png
122.805859650153,9.36503278673988,ANGEL'S BURGER,./0.png
122.805405417973,9.36543728556398,FIRST VALLEY BANK,./0.png
122.801081479715,9.36351077520018,ASSEMBLY OF GOD,./0.png
122.803153382735,9.36393468454405,ASSEMBLY OF GOD,./0.png
122.799574833253,9.36341194831243,Mama Benyang's Restaurant and Takeout,./0.png
122.800442006668,9.36339042841982,PUROK EVERLASTING,./0.png
122.81654894357,9.37146995011768,Harold Rendon's House,./0.png
122.816478038547,9.3714962515569,Nalding and Rose Marie's Residence (Rusiana,./0.png
122.8137859754,9.36811305187748,ACE HOSPITAL,./0.png
122.840407671072,9.36924440128148,Upper Napit-an Catholic Chapel,./0.png
122.83933648247,9.37295456369324,IMELDA T. GABUYA'S HOUSE,./0.png
122.840336701991,9.37276406406957,UPPER NAPIT-AN,./0.png
122.851160786071,9.3784801156661,UPPER CAMANDAGAN,./0.png
122.848211569378,9.38616556260202,Sto. Nino Church,./0.png
122.827149078254,9.4195769616105,ARBORETUM,./0.png
122.824735077395,9.41613560764072,ATILLANO B. CABANGAL MEMORIAL HIGH SCHOOL,./0.png
122.819462243576,9.42731448164781,RIZZA PEBIDA VILLACORTEZA APECIAL,./0.png
122.819563723547,9.42638662258179,JAMES ROBERT VILLACORTEZA,./0.png
122.821220404196,9.42655967785059,GUISOCON CREEK,./0.png
122.819777559158,9.43109213214279,GUISOCON CREEK,./0.png
122.811085482044,9.43116861598991,RAMOS FAMILY,./0.png
122.810139949635,9.42896381363301,FATIMA,./0.png
122.811037694917,9.42899671255983,SARITO SAPA,./0.png
122.806280690414,9.43426579220008,BACO,./0.png
122.808215357545,9.41716536968959,MANTAPI ELEM SCHOOL,./0.png
122.823171843193,9.42426595670779,CARMELITA HOYOHOY TILAPIA POND,./0.png
122.820135834753,9.42416171397798,WENCY P. GATO RES. BLDG.,./0.png
122.819489111615,9.42593069119062,GUISOCON ELEM. SCHOOL,./0.png
122.819421288768,9.43266697097298,RAMIL BAWEGA TILAPIA POND,./0.png
122.934747157955,9.43594766670539,CANSUMALIG BASKETBALL COURT,./0.png
122.934551155686,9.43591440173148,CANSUMALIG BRGY. HALL,./0.png
122.876559654532,9.48334738960317,"ARNOLD BELLERA, FISHPOND, PALOMPONG, NARRA",./0.png
122.848443424738,9.51939905698855,TABUAN NATIONAL HIGH SCHOOL,./0.png
122.880537016691,9.54551087751834,ALI-IS ELEM. SCHOOL,./0.png
122.873222524577,9.55578921485163,JUAN SANTA-ANA 02-0002-00525,./0.png
122.880209844405,9.57603073947076,DAWIS ELEM. SCHOOL GROUND,./0.png
122.880058813317,9.57524960724022,DAWIS ROMAN CATHOLIC CHURCH,./0.png
122.881868831974,9.57646974873368,RUSI DAWIS BRANCH,./0.png
122.88588044315,9.57563132217287,DAWIS YARDAHAN SITE,./0.png
122.881138118084,9.56975393559528,DAWIS NATL. HIGHSCHOOL,./0.png
122.897946180693,9.50683081384784,LIBITO PATIÑO,./0.png
122.929304425533,9.48551020641004,JULIAN CALIBO MEMORIAL ELEM. SCHOOL,./0.png
122.81711830765,9.39882365547443,NANGKA PROPER ELEM. SCHOOL,./0.png
122.790456219245,9.38594727189508,GSO WAREHOUSE,./0.png
122.790611183013,9.38550374179757,TESDA,./0.png
122.790894817519,9.38498261070101,BIO-DIESEL PROCESSING PLANT,./0.png
122.788944275807,9.38550275131322,BCESTEC HIGHSCHOOL,./0.png
122.789452263724,9.38477116427554,BCESTEC HIGHSCHOOL,./0.png
122.789118850396,9.38424966689406,BAYAWAN CITY HALL,./0.png
122.76367011439,9.45622261564828,KAHOY2 GEMILINA,./0.png
122.763922167252,9.45627111721685,KAHOY1 MAHOGANY,./0.png
122.763758919201,9.45601726411097,KAHOY3 GEMILINA,./0.png
122.763857999642,9.45603977062446,KAHOY3 GEMILINA,./0.png
122.763944921033,9.45604673363194,SABALLA RES. BLDG.2,./0.png
122.809163335334,9.4587652799283,DANAPA DAM,./0.png
122.830769111241,9.4391016687363,KASLA ELEM. SCHOOL,./0.png
122.777502750256,9.61177231936338,VILLASOL HIGH SCHOOL,./0.png
122.777287495462,9.61113005989378,VILLASOL ELEMENTARY SCHOOL,./0.png
122.810148375495,9.3631169450699,CALTEX,./0.png
122.830747906477,9.36288136154184,EDDIE TERRENAL BLDG.,./0.png
122.831631874426,9.36201994971145,LUCIA L.,./0.png
122.832483864006,9.36203288892139,KAGAMI/TIGBAO HOUSE,./0.png
122.853524839397,9.40005685582796,LANDFILL,./0.png
122.866893338273,9.3996421986591,OMOD NATIONAL HIGHSCHOOL,./0.png
122.866243742255,9.39829749512026,OMOD ELEMENTARY SCHOOL,./0.png
122.865815077072,9.39691213315393,MANINIHON NEW BARANGAY HALL,./0.png
122.865524638227,9.39717057242023,OMOD GYM,./0.png
122.868144915066,9.39684798100283,"CLARITA PAMILAGA, COM BLDG",./0.png
122.868157669813,9.39650090237115,"SOFRONIA T. ZAMORA, COM. BLDG.",./0.png
122.868357105337,9.39591297199443,"MARITEZ ALANTA-OL, COM. BLDG.",./0.png
122.868370590791,9.39571945647038,"MARIA CECILIA SALGADO,COM. BLDG.",./0.png
122.868793738534,9.39501839561176,"TERESITA M. SALIGAN,COM. BLDG.",./0.png
122.868407480261,9.39413761593835,"ANALYN V. ENCARNACION, COM. BLDG",./0.png
122.868836741,9.39395914111182,"MARICEL P. TABURADA, COM. BLDG",./0.png
122.869032480365,9.39375237388585,"CRISILDA C. TAPINIT, COM. BLDG",./0.png
122.868224991511,9.39268340146794,"JOSEPHINE J. HERRERA,COM. BLDG.",./0.png
122.868641711092,9.39228241266609,"AARON Z. MONGUEZ,COM. BLDG.",./0.png
122.861772460448,9.38984785932173,ROMIL O. QUIRINO RES. BLDG.,./0.png
122.739007072052,9.49468455460394,TAYAWAN ELEM. SCHOOL,./0.png
122.741037698109,9.49643823952095,ROSELYN TIGBAS RES. BLDG.,./0.png
122.73911997664,9.49991999379086,TAYAWAN PUBLIC MARKET,./0.png
122.740998463173,9.49926972313999,ROLAN ALIÑABO RES. BLDG.,./0.png
122.740999002341,9.49911982741135,RONA MAGSIPOC RES. BLDG.,./0.png
122.741288110611,9.50092599330121,JO FREINZ GAREZA RES. BLDG.,./0.png
122.738021502334,9.50350651584926,TAYAWAN ELEM. SCHOOL,./0.png
122.739601475953,9.5011144402652,"LOT#182, RP (ADMIN: JUAN TIEMPO)",./0.png
122.818141141076,9.51259327504885,Canabuan Elementary School,./0.png
122.820221825982,9.51059671936237,Gamao Elementary Schjool,./0.png
122.818087364374,9.5081522616606,BahianElementary School,./0.png
122.810090215533,9.5069871099084,Kalumboyan Gas Station,./0.png
122.807035351675,9.50566898173266,Belder Internet Cafe,./0.png
122.810573327099,9.50204337008646,"St. Isidore The Farmer Church, Kalumboyan",./0.png
122.795688495073,9.50762268162202,Banay Banay Hall,./0.png
122.812286611863,9.50573059601592,Uban Uban Primary School,./0.png
122.881859912735,9.5192177517695,Barangay Ali-is,./0.png
122.891498086665,9.49663702042292,Sr. San Jose Gamao Chapel,./0.png
122.80254575647,9.36844222580233,EGY Philippines Trading Company,./0.png
122.79227656648,9.37158108723424,Kingdom Hall Of Jehova's witness,./0.png
122.790064926036,9.37148671169069,BRGY. Banga,./0.png
122.792077062337,9.37148735091011,DEM Motor Parts,./0.png
122.768655701439,9.52073150841968,BAO-BAO Maontain (3.3 km from Brgy Road),./0.png
122.7567694891,9.50865804511405,1.9 km from Tayawan Proper,./0.png
122.759437222304,9.51478905111107,BAO-BAO ROAD,./0.png
122.760119396665,9.51486853359399,BAO-BAO ROAD,./0.png
122.760790153787,9.51501573243253,BAO-BAO ROAD,./0.png
122.761415257277,9.51541122565272,BAO-BAO ROAD,./0.png
122.810306412203,9.36305790751947,J & T Express,./0.png
122.81059072388,9.36293171701319,Motor Trade,./0.png
122.835512429498,9.57762801767829,PUNONG DAWIS LAKE,./0.png
122.843690720529,9.57458047600567,PUNONG BAYWA LAKE,./0.png
122.754934045591,9.53631813620568,"NAPO, TAYAWAN ELEMENTARY SCHOOL",./0.png
122.793461783779,9.38256563288418,D.E.,./0.png
122.814230722555,9.36264377105737,PUROK GEMELINA,./0.png
122.830220620021,9.3554225005021,ETERNA FUNERAL CHAPEL,./0.png
122.833834046314,9.35477931055182,"NORSU-BSC, CBA OFFICE",./0.png
122.840559598158,9.35088155789371,GARDEN OF NORSU BSC,./0.png
122.837413772008,9.35213358599466,BAYAWAN MULTI PURPOSE GYM,./0.png
122.826970903918,9.35659236009411,M H D,./0.png
122.823831607253,9.35744986327724,MERCY'S SPECIAL BAYE-BAYE,./0.png
122.824678425551,9.35713348118717,VILLAREAL ELEMENTARY SCHOOL,./0.png
122.823155741776,9.35807920074371,TIJING RUSMAR IAN D.,./0.png
